season,firstName,lastName,position,origin,destination,transferDate,rating,stars,eligibility
2023,Isaiah,Hamilton,CB,Texas Southern,Houston,2023-01-10T18:29:00.000Z,,,Immediate
2023,Mackavelli,Malotumau,DL,Utah Tech,Nevada,2022-12-05T06:00:00.000Z,,3,Immediate
2023,Kyle,Ford,WR,USC,UCLA,2023-01-12T21:30:00.000Z,0.88,3,Immediate
2023,Cameron,James,OT,Minnesota,Jackson State,2022-12-05T15:24:00.000Z,,3,Immediate
2023,Ian,Edenfield,TE,"California, Pa.",Oklahoma State,2023-01-11T03:37:00.000Z,0.86,3,Immediate
2023,Larry,Moore,OT,Texas Tech,North Texas,2022-12-14T18:53:00.000Z,,3,Immediate
2023,Judson,Tallandier,CB,Pittsburgh,,2022-11-29T16:59:00.000Z,,3,Immediate
2023,Kyi,Wright,TE,Pittsburgh,James Madison,2022-12-10T16:49:00.000Z,,3,Immediate
2023,Isaac,TeSlaa,WR,Hillsdale College,Arkansas,2022-12-01T15:20:00.000Z,0.88,3,Immediate
2023,Immanuel,Bush,DL,Marshall,,2022-12-20T18:17:00.000Z,,3,Immediate
2023,Brandon,Wilson,DL,Georgia Southern,,2023-01-05T22:21:00.000Z,,3,Immediate
2023,Brody,Dalton,TE,UAB,,2023-01-05T22:17:00.000Z,,3,Immediate
2023,Jakari,Norwood,RB,Temple,,2022-11-21T17:04:00.000Z,,3,Immediate
2023,Zamari,Walton,CB,Georgia Tech,Ole Miss,2023-01-23T01:38:00.000Z,0.9,4,Immediate
2023,Avery,Huff,LB,Miami,Florida International,2022-12-20T17:44:00.000Z,,4,Immediate
2023,Bryce,Ganious,DL,Villanova,Wake Forest,2022-12-06T18:39:00.000Z,,,Immediate
2023,Jermaine,Wiggins Jr,ATH,Arizona,UMass,2022-12-06T15:58:00.000Z,,3,Immediate
2023,Jaheim,Bell,TE,South Carolina,Florida State,2022-12-06T15:27:00.000Z,0.94,4,Immediate
2023,Jahaad,Scales,S,Old Dominion,,2022-12-05T12:57:00.000Z,,3,Immediate
2023,Christian,Veilleux,QB,Penn State,Pittsburgh,2022-12-05T12:57:00.000Z,0.88,3,Immediate
2023,Zak,Rozsman,QB,Georgia Southern,,2023-01-12T18:49:00.000Z,,3,Immediate
2023,Jagger,Filippone,OT,Wyoming,,2022-12-09T06:00:00.000Z,,,Immediate
2023,Justen,Ramsey,DT,Ball State,Indiana State,2022-12-07T06:00:00.000Z,,2,Immediate
2023,Robert,Kennedy,S,East Carolina,NC State,2020-11-29T06:00:00.000Z,0.87,3,Immediate
2023,Zavion,Thomas,WR,Mississippi State,Mississippi State,2022-12-08T21:08:00.000Z,,4,Immediate
2023,Zxaequan,Reeves,CB,Coastal Carolina,,2022-12-07T17:15:00.000Z,,3,Immediate
2023,Corey,Collier,CB,Florida,Nebraska,2022-12-09T14:26:00.000Z,0.89,3,Immediate
2023,Ray,Eldridge,DT,Richmond,Connecticut,2023-02-01T21:43:00.000Z,,,Immediate
2023,Maceo,Donald,WR,East Carolina,,2023-01-19T01:24:00.000Z,,,Immediate
2023,Kylen,McCracken,DL,Ohio,,2023-01-12T16:49:00.000Z,,2,Immediate
2023,Brett,Wethington,RB,Indiana,,2022-12-01T14:59:00.000Z,,,Immediate
2023,Shawn,Harris,WR,Stony Brook,UMass,2022-11-30T02:32:00.000Z,,,Immediate
2023,Michael,Fletcher,EDGE,Michigan State,Appalachian State,2022-12-04T00:56:00.000Z,,3,Immediate
2023,Jevon,Banks,DL,Mississippi State,Kansas State,2023-01-07T00:36:00.000Z,0.87,3,Immediate
2023,Bronson,Barron,QB,Weber State,Western Kentucky,2022-12-13T23:00:00.000Z,,2,Immediate
2023,Devin,Phillips,DL,Colorado State,Kansas,2022-10-31T21:17:00.000Z,0.86,3,Immediate
2023,Chris,Megginson,CB,Liberty,SMU,2022-12-19T16:22:00.000Z,0.87,3,Immediate
2023,Craig,Burt,WR,Western Kentucky,,2022-10-31T19:59:00.000Z,0.81,3,Immediate
2023,Tyre,Shelton,WR,Miami (OH),Louisiana Tech,2022-12-05T21:02:00.000Z,,2,Immediate
2023,AJ,Odums,CB,New Mexico,UTEP,2023-02-02T02:22:00.000Z,,2,Immediate
2023,Shomari,Lawrence,RB,South Dakota,Florida International,2023-02-02T01:14:00.000Z,,,Immediate
2023,Crew,Wakley,ATH,Utah State,,2022-12-05T17:35:00.000Z,,2,Immediate
2023,Dee,Wiggins,WR,Louisville,Cincinnati,2023-01-07T20:26:00.000Z,0.86,3,Immediate
2023,Jamison,Collier,ATH,Ohio,,2022-12-08T16:25:00.000Z,,3,Immediate
2023,Zach,Zimos,S,Arkansas,Louisiana Tech,2022-12-08T16:09:00.000Z,,3,Immediate
2023,Ronald,Wilson,S,New Mexico,Incarnate Word,2022-12-09T06:00:00.000Z,,3,Immediate
2023,Mario,Eugenio,EDGE,Cincinnati,,2022-12-09T15:50:00.000Z,,4,Immediate
2023,Shilo,Sanders,S,Jackson State,,2022-12-18T14:33:00.000Z,,3,Immediate
2023,Savion,Washington,OT,Kent State,Colorado,2022-12-05T14:36:00.000Z,0.88,3,Immediate
2023,CJ,Dippre,TE,Maryland,Alabama,2022-12-05T14:28:00.000Z,0.92,4,Immediate
2023,Briton,Allen,S,USC,,2023-01-11T06:00:00.000Z,,3,Immediate
2023,Marquis,Groves-Killebrew,CB,Texas A&M,Louisville,2022-12-16T17:13:00.000Z,0.91,4,Immediate
2023,Dominic,Gonnella,RB,North Dakota State,South Florida,2022-12-05T19:28:00.000Z,,1,Immediate
2023,Jordan,Smith,QB,South Florida,,2023-01-12T17:53:00.000Z,,3,Immediate
2023,Kamar,Wilcoxson,S,Florida,Temple,2022-12-07T14:18:00.000Z,,4,Immediate
2023,Spencer,Sanders,QB,Oklahoma State,Ole Miss,2022-12-06T21:48:00.000Z,0.89,3,Immediate
2023,Gary,Quarles,RB,Alabama A&M,UNLV,2022-11-14T06:00:00.000Z,,,Immediate
2023,Asa,Martin,RB,Memphis,Troy,2023-01-12T17:52:00.000Z,0.89,3,Immediate
2023,Ty,McCullouch,WR,Colorado State,Montana State,2022-12-05T17:05:00.000Z,,3,Immediate
2023,JD,Coffey,S,Texas,San Diego State,2022-11-29T06:00:00.000Z,,4,Immediate
2023,Isaah,Crocker,WR,Oregon,,2023-01-19T15:49:00.000Z,,4,Immediate
2023,Jordan,Anderson,S,Bowling Green,UCLA,2023-01-02T14:03:00.000Z,0.9,4,Immediate
2023,Cameron,Broussard,S,Sacramento State,,2022-12-29T06:00:00.000Z,,3,Immediate
2023,Alijah,Huzzie,CB,East Tennessee State,North Carolina,2022-11-30T06:00:00.000Z,0.9,4,Immediate
2023,Jordan,Domineck,EDGE,Arkansas,Colorado,2023-01-02T20:32:00.000Z,,3,Immediate
2023,Bradyn,Swinson,EDGE,Oregon,LSU,2022-12-03T19:46:00.000Z,0.88,3,Immediate
2023,Jeremiah,Wilson,CB,Syracuse,Syracuse,2022-12-12T17:56:00.000Z,,3,Immediate
2023,Eriq,Gilyard,LB,Kansas,Connecticut,2022-11-30T15:08:00.000Z,,3,Immediate
2023,Chris,Bradberry,OT,Indiana,,2023-01-18T06:00:00.000Z,,,Immediate
2023,Ronald,Nunnery,S,Houston,Florida,2023-01-18T20:45:00.000Z,0.86,3,Immediate
2023,Jeff,Pietrowski,EDGE,Michigan State,Wisconsin,2023-01-06T20:29:00.000Z,0.87,3,Immediate
2023,Diego,Preciado,CB,Stanford,,2023-01-09T14:28:00.000Z,,2,Immediate
2023,Gary,Bryant Jr.,WR,USC,,2023-01-09T06:42:00.000Z,0.89,3,Immediate
2023,John,Ferlmann,LS,Arizona State,Ohio State,2022-12-05T17:04:00.000Z,,,Immediate
2023,Drake,Metcalf,IOL,Stanford,UCF,2022-12-01T20:07:00.000Z,,3,Immediate
2023,Bobby,Salla,S,Temple,Florida International,2022-12-12T15:10:00.000Z,,,Immediate
2023,John Paul,Flores,OT,Virginia,Louisville,2022-12-12T15:05:00.000Z,0.87,3,Immediate
2023,Walker,Howard,QB,LSU,Ole Miss,2023-01-13T19:00:00.000Z,0.92,4,Immediate
2023,Trezmen,Marshall,LB,Georgia,Alabama,2023-01-13T18:52:00.000Z,0.89,3,Immediate
2023,Adrian,Shepherd,S,Washington State,Stephen F. Austin,2022-12-05T15:42:00.000Z,,3,Immediate
2023,Mark,Pope,WR,Jackson State,UMass,2022-12-05T18:29:00.000Z,,4,Immediate
2023,David,Nwaogwugwu,OT,Rutgers,,2022-12-16T17:09:00.000Z,,3,Immediate
2023,Kavosiey,Smoke,RB,Kentucky,Colorado,2022-12-01T14:41:00.000Z,0.87,3,Immediate
2023,Rusty,Feth,OG,Miami (OH),Iowa,2023-01-24T01:42:00.000Z,0.87,3,Immediate
2023,Deandrae,McCray,WR,Austin Peay,Texas Tech,2022-11-30T14:02:00.000Z,0.89,3,Immediate
2023,Malik,Langham,DL,Vanderbilt,,2022-12-10T20:45:00.000Z,,4,Immediate
2023,Tyden,Ferris,IOL,Central Michigan,Georgia State,2022-12-01T14:46:00.000Z,,2,Immediate
2023,Jimmy,Holiday,WR,Tennessee,Western Kentucky,2022-12-05T13:47:00.000Z,,3,Immediate
2023,Austin,Stogner,TE,South Carolina,Oklahoma,2022-12-05T17:02:00.000Z,0.89,3,Immediate
2023,D.J.,Harris Jr.,EDGE,Texas,South Florida,2022-12-05T17:02:00.000Z,,4,Immediate
2023,Ryan,Duell,QB,Maryland,,2022-12-05T14:13:00.000Z,,,Immediate
2023,Makhi,Jackson,WR,Saint Francis (PA),,2022-12-02T23:24:00.000Z,,,Immediate
2023,DC,Tabscott,QB,Appalachian State,New Mexico,2023-01-09T15:41:00.000Z,,3,Immediate
2023,Dustin,Fletcher,QB,Northern Illinois,,2022-12-05T13:45:00.000Z,,3,Immediate
2023,CJ,Ogbonna,QB,Southeast Missouri State,Buffalo,2022-12-01T16:15:00.000Z,0.84,3,Immediate
2023,JK,Johnson,CB,Ohio State,LSU,2023-01-03T22:32:00.000Z,0.91,4,Immediate
2023,Hutson,Lillibridge,IOL,Tulane,,2023-01-03T22:00:00.000Z,,3,Immediate
2023,Treshaun,Ward,RB,Florida State,Kansas State,2023-01-03T21:39:00.000Z,0.91,4,Immediate
2023,Cartez,Crook-Jones,DL,Kansas State,Northern Iowa,2023-01-03T18:00:00.000Z,,3,Immediate
2023,Hunter,Escorcia,S,Washington State,,2023-01-03T17:04:00.000Z,,3,Immediate
2023,Jackson,Hensley,WR,Wake Forest,Eastern Kentucky,2022-12-05T14:18:00.000Z,,3,Immediate
2023,Anthonie,Cooper,EDGE,Arizona State,,2022-12-01T23:13:00.000Z,,3,Immediate
2023,Randy,Cochran,CB,Akron,,2022-12-09T15:58:00.000Z,,2,Immediate
2023,Jordon,Ingram,RB,Auburn,,2022-12-06T17:00:00.000Z,,3,Immediate
2023,Caleb,Banks,DL,Louisville,Florida,2022-12-05T22:29:00.000Z,0.9,4,Immediate
2023,Ishmael,Ibraheem,CB,Texas,,2023-01-12T15:28:00.000Z,,4,Immediate
2023,Denver,Harris,CB,Texas A&M,LSU,2022-12-06T19:08:00.000Z,0.96,4,Immediate
2023,Khmari,Thompson,WR,Illinois,,2023-01-19T15:17:00.000Z,,3,Immediate
2023,Victor,Cutler,OT,Louisiana Monroe,Ohio State,2023-01-06T16:24:00.000Z,0.87,3,Immediate
2023,Jaylan,Franklin,TE,Wisconsin,Michigan State,2022-12-06T19:05:00.000Z,0.85,3,Immediate
2023,Weylin,Lapuaho,IOL,Utah State,BYU,2022-12-29T19:30:00.000Z,,3,Immediate
2023,Syncere,Massey,DL,Texas Tech,Abilene Christian,2023-01-12T17:37:00.000Z,,3,Immediate
2023,Tom,Snee,P,Oregon,,2022-12-08T16:25:00.000Z,,,Immediate
2023,Shawn,Collins,DL,Rutgers,Appalachian State,2022-12-01T04:11:00.000Z,,3,Immediate
2023,Brandon,Buckner,LB,Oregon,Middle Tennessee,2022-12-05T19:56:00.000Z,,3,Immediate
2023,Cam,Kelly,CB,North Carolina,Virginia,2022-12-05T20:49:00.000Z,0.9,4,Immediate
2023,AJ,Barner,TE,Indiana,Michigan,2022-12-05T14:12:00.000Z,0.91,4,Immediate
2023,Jadon,Thompson,WR,Cincinnati,Louisville,2022-12-07T17:59:00.000Z,0.87,3,Immediate
2023,Steven,McBride,WR,Kansas,Hawai'i,2022-12-05T15:56:00.000Z,,3,Immediate
2023,Julius,Pierce,OT,Florida International,Middle Tennessee,2022-12-05T15:56:00.000Z,,3,Immediate
2023,Tayvonn,Kyle,CB,Iowa State,Virginia,2022-12-20T15:04:00.000Z,0.85,3,Immediate
2023,Stephon,Johnson,WR,Oklahoma State,Houston,2023-01-04T16:00:00.000Z,,3,Immediate
2023,Warren,Thompson,WR,Arkansas,,2022-12-05T15:55:00.000Z,,4,Immediate
2023,Khalil,Anderson,ATH,Pittsburgh,,2022-12-05T15:54:00.000Z,,3,Immediate
2023,Fred,Stokes,EDGE,Central Michigan,,2023-01-05T17:37:00.000Z,,2,Immediate
2023,CJ,Baskerville,S,San Diego State,Texas Tech,2022-12-07T14:27:00.000Z,0.89,3,Immediate
2023,Casey,Roddick,IOL,Colorado,Florida State,2022-11-29T00:09:00.000Z,0.89,3,Immediate
2023,Caleb,Shaffer,OG,Miami (OH),Oklahoma,2022-12-22T04:10:00.000Z,0.88,3,Immediate
2023,Elijah,Culp,CB,Troy,,2022-12-06T19:47:00.000Z,,,Immediate
2023,Fentrell,Cypress,CB,Virginia,Florida State,2022-12-05T14:50:00.000Z,0.95,4,Immediate
2023,Tanner,Arkin,TE,Colorado State,Illinois,2022-12-05T16:00:00.000Z,0.86,3,Immediate
2023,Demetrius,Harris,S,Cornell,Buffalo,2022-11-30T06:00:00.000Z,0.86,3,Immediate
2023,Nick,Beans,IOL,Notre Dame College,Buffalo,2022-11-29T06:00:00.000Z,0.83,3,Immediate
2023,Austin,Booker,EDGE,Minnesota,Kansas,2022-12-05T15:32:00.000Z,0.86,3,Immediate
2023,Miles,Campbell,TE,Tennessee,North Carolina Central,2022-12-05T15:32:00.000Z,,3,Immediate
2023,Zavier,Simpson,WR,Wake Forest,,2022-12-05T15:31:00.000Z,,2,Immediate
2023,Cam'Ron,Silmon,S,Jackson State,Colorado,2022-12-19T16:23:00.000Z,0.87,3,Immediate
2023,Dan,Sunderman,IOL,Central Missouri State,Eastern Michigan,2023-02-01T22:48:00.000Z,,,Immediate
2023,Braedyn,Locke,QB,Mississippi State,Wisconsin,2023-01-05T18:54:00.000Z,0.88,3,Immediate
2023,Darryl,Minor,LB,UTEP,Indiana,2022-12-21T16:17:00.000Z,0.84,3,Immediate
2023,Jack,Bech,TE,LSU,TCU,2022-12-06T20:21:00.000Z,0.88,3,Immediate
2023,Marquis,Robinson,DL,Auburn,,2022-12-06T20:13:00.000Z,0.88,3,Immediate
2023,Al,Walcott,S,Baylor,Arkansas,2022-12-29T21:59:00.000Z,0.9,4,Immediate
2023,Akili,Bonner,EDGE,Wyoming,,2023-01-03T15:49:00.000Z,,2,Immediate
2023,Jack,Hasz,IOL,Buffalo,UNLV,2023-02-01T21:43:00.000Z,,,Immediate
2023,Davon,Ferguson,CB,Bowling Green,Georgia Southern,2022-12-09T14:58:00.000Z,,3,Immediate
2023,Quinton,Cooley,RB,Wake Forest,Liberty,2022-12-10T20:43:00.000Z,,3,Immediate
2023,Colby,Bowman,WR,Stanford,Utah State,2022-12-21T22:36:00.000Z,,4,Immediate
2023,Byron,Vaughns,LB,Utah State,,2022-12-30T21:56:00.000Z,,3,Immediate
2023,Brayden,Narveson,K,Western Kentucky,NC State,2022-12-01T18:00:00.000Z,,3,Immediate
2023,Austin,Fontaine,IOL,Maryland,,2022-12-01T18:00:00.000Z,,4,Immediate
2023,Hagan,Stephenson,S,Marshall,,2023-01-12T17:52:00.000Z,,,Immediate
2023,Quali,Conley,RB,Utah Tech,San José State,2022-11-29T19:14:00.000Z,,2,Immediate
2023,Jeff,Sims,QB,Georgia Tech,Nebraska,2022-12-05T12:08:00.000Z,0.9,4,Immediate
2023,Kenny,Givens,DL,Western Michigan,,2022-11-29T17:00:00.000Z,,3,Immediate
2023,Keydrell,Lewis,OT,Louisiana Monroe,,2022-12-26T20:36:00.000Z,,3,Immediate
2023,Rondell,Bothroyd,DL,Wake Forest,Oklahoma,2022-12-26T18:29:00.000Z,0.92,4,Immediate
2023,Alex,Washington,CB,Harvard,Boston College,2022-11-25T06:00:00.000Z,0.89,3,Immediate
2023,Mykel,Janise,OT,Wyoming,Louisiana Tech,2023-01-12T16:41:00.000Z,,3,Immediate
2023,Connor,Soelle,LB,Arizona State,Oregon,2023-01-04T23:02:00.000Z,0.85,3,Immediate
2023,DeShawn,Gaddie,CB,North Texas,Ole Miss,2023-01-16T19:21:00.000Z,0.88,3,Immediate
2023,Jordan,Miller,DL,Miami,SMU,2022-12-06T22:16:00.000Z,0.88,3,Immediate
2023,Ian,Shewell,DL,New Mexico,Arizona State,2022-12-13T06:00:00.000Z,,3,Immediate
2023,Shon,Stephens,CB,West Liberty,,2022-12-07T01:48:00.000Z,,,Immediate
2023,Tristan,Monday,DL,Wisconsin,Arizona State,2022-12-05T17:37:00.000Z,0.86,3,Immediate
2023,Antarrius,Moultrie,LB,Florida Atlantic,,2022-09-14T14:38:00.000Z,,3,Immediate
2023,Claude,Larkins,EDGE,NC State,Florida International,2022-12-05T14:11:00.000Z,,3,Immediate
2023,DJ,Harvey,CB,Virginia Tech,San José State,2022-12-05T14:06:00.000Z,,4,Immediate
2023,Cale,Sanders,CB,Fresno State,SMU,2022-12-08T17:59:00.000Z,0.87,3,Immediate
2023,Kye,Robichaux,RB,Western Kentucky,Boston College,2023-01-22T22:03:00.000Z,0.88,3,Immediate
2023,Oliver,Jervis,IOL,Monmouth,Colorado State,2023-02-01T21:43:00.000Z,,,Immediate
2023,Shakhi,Carson,RB,Kent State,Stony Brook,2022-11-28T19:16:00.000Z,,3,Immediate
2023,Micah,Mazzccua,IOL,Baylor,Florida,2022-12-19T00:43:00.000Z,0.9,4,Immediate
2023,Quentel,Jones,DL,Kentucky,,2022-12-06T15:30:00.000Z,,3,Immediate
2023,Thomas,Harper,S,Oklahoma State,Notre Dame,2022-12-06T22:07:00.000Z,0.89,3,Immediate
2023,Ashanti,Cistrunk,LB,Ole Miss,,2023-01-18T23:26:00.000Z,,3,Immediate
2023,Kingsley,Ugwu,OT,Kansas State,,2023-01-18T17:25:00.000Z,,,Immediate
2023,Devontez,Walker,WR,Kent State,North Carolina,2022-12-09T16:54:00.000Z,0.92,4,Immediate
2023,Elijah,McAllister,EDGE,Vanderbilt,Auburn,2022-12-09T16:48:00.000Z,0.88,3,Immediate
2023,Von,Killins,CB,Hawai'i,Mississippi Valley State,2022-12-05T22:32:00.000Z,,3,Immediate
2023,Donald,Clay,S,SMU,,2023-01-18T14:36:00.000Z,,3,Immediate
2023,Trey,Fite,EDGE,SMU,Louisiana,2022-12-05T22:31:00.000Z,,3,Immediate
2023,Coleman,Coco,SDE,Colgate,Rice,2022-11-21T03:33:00.000Z,,,Immediate
2023,Omar,Rogers,S,Elon,East Carolina,2022-12-09T23:07:00.000Z,,3,Immediate
2023,Jacari,Carter,WR,Merrimack,Georgia State,2022-11-21T21:47:00.000Z,,,Immediate
2023,Sam,Huard,QB,Washington,Cal Poly,2023-01-10T23:23:00.000Z,0.9,4,Immediate
2023,Champion,Johnson,TE,California,Colorado,2022-12-05T19:48:00.000Z,,,Immediate
2023,Kai,Millner,QB,California,Northern Arizona,2022-12-21T06:00:00.000Z,,4,Immediate
2023,Jack,Plummer,QB,California,Louisville,2022-12-21T21:50:00.000Z,0.87,3,Immediate
2023,Connor,Noble,TE,Temple,,2022-12-12T16:58:00.000Z,,,Immediate
2023,Tyric,Gould,S,Louisiana Tech,,2022-12-05T18:00:00.000Z,,,Immediate
2023,Etinosa,Reuben,DL,Clemson,Georgia Tech,2023-01-06T20:40:00.000Z,0.88,3,Immediate
2023,Roderick,Roberson Jr.,S,SMU,,2023-01-14T14:35:00.000Z,,3,Immediate
2023,Ahmad,McCullough,LB,Maryland,Washington State,2022-12-01T15:19:00.000Z,,3,Immediate
2023,Rory,Bell,K,Temple,Cincinnati,2023-01-06T15:05:00.000Z,,,Immediate
2023,Tyler,Manoa,DL,UCLA,Arizona,2022-10-10T18:33:00.000Z,0.85,3,Immediate
2023,Orin,Patu,LB,California,Arizona,2022-12-03T18:04:00.000Z,0.85,3,Immediate
2023,Hunter,Herring,QB,Louisiana,,2022-12-15T14:23:00.000Z,,3,Immediate
2023,Tommy,Varhall,OT,Maryland,,2022-12-05T15:28:00.000Z,,,Immediate
2023,Carson,Casteel,ILB,Michigan State,,2022-12-13T18:40:00.000Z,,3,Immediate
2023,Kiyaunta,Goodwin,OT,Kentucky,Florida,2022-12-16T21:38:00.000Z,0.92,4,Immediate
2023,Travion,Ford,EDGE,Missouri,Toledo,2022-12-05T14:40:00.000Z,,4,Immediate
2023,Brian,Balom,S,Miami,Miami,2022-12-08T22:16:00.000Z,,3,Immediate
2023,Kobee,Minor,S,Texas Tech,Indiana,2022-12-20T05:34:00.000Z,0.86,3,Immediate
2023,Samuela,Tuihalamaka,DL,Oklahoma State,San Diego State,2023-01-04T15:44:00.000Z,,3,Immediate
2023,Kuao,Peihopa,DL,Washington,Hawai'i,2022-12-05T22:06:00.000Z,,3,Immediate
2023,Zach,Edwards,DL,Louisville,,2022-12-05T22:05:00.000Z,,3,Immediate
2023,Seth,Falley,IOL,Middle Tennessee,,2022-12-05T22:03:00.000Z,,3,Immediate
2023,Cameron,Carroll,RB,Tulane,Florida,2023-01-19T19:04:00.000Z,0.87,3,Immediate
2023,Justin,Olson,WR,North Carolina,Middle Tennessee,2023-01-23T20:51:00.000Z,,3,Immediate
2023,Layne,Hatcher,QB,Texas State,Ball State,2022-12-05T14:20:00.000Z,,3,Immediate
2023,Brendan,Farrell,K,Virginia,South Florida,2023-02-01T21:43:00.000Z,,,Immediate
2023,Ormondell,Dingle,S,Central Michigan,,2022-08-31T13:33:00.000Z,,3,Immediate
2023,Abraham,Temoney III,CB,Erskine College,Coastal Carolina,2023-02-01T21:38:00.000Z,,,Immediate
2023,Ike,White,WR,Minnesota,Charlotte,2023-01-03T04:49:00.000Z,,3,Immediate
2023,Cameron,Wire,OT,LSU,Tulane,2022-12-09T16:37:00.000Z,,3,Immediate
2023,Isaac,Pearson,P,Texas,,2022-12-09T20:23:00.000Z,,3,Immediate
2023,Matt,Fries,OT,Illinois,,2022-12-09T14:25:00.000Z,,3,Immediate
2023,Dalton,Cooper,OT,Texas State,Oklahoma State,2022-12-09T19:51:00.000Z,0.9,4,Immediate
2023,Tim,Moulton,EDGE,UMass,,2022-12-08T19:42:00.000Z,,2,Immediate
2023,JC,French,QB,Memphis,Georgia Southern,2022-12-17T23:33:00.000Z,,3,Immediate
2023,Brendon,Lewis,QB,Colorado,Nevada,2022-10-18T15:35:00.000Z,0.87,3,Immediate
2023,Adonai,Mitchell,WR,Georgia,Texas,2023-01-18T23:50:00.000Z,0.92,4,Immediate
2023,Stephan,Bracey,WR,Wisconsin,Central Michigan,2022-10-18T13:26:00.000Z,,3,Immediate
2023,Jack,Tuttle,QB,Indiana,Michigan,2022-10-17T13:29:00.000Z,0.84,3,Immediate
2023,Dennis,Smith,WR,Eastern Michigan,,2022-10-13T15:27:00.000Z,,3,Immediate
2023,Logan,Fano,EDGE,BYU,Utah,2022-12-06T01:48:00.000Z,0.89,3,Immediate
2023,Logan,Brown,OT,Wisconsin,Kansas,2022-10-13T02:35:00.000Z,0.88,3,Immediate
2023,Gilbert,Frierson,S,Miami,Louisville,2022-11-16T21:37:00.000Z,0.86,3,Immediate
2023,Melquan,Stovall,WR,Colorado State,Arizona State,2022-10-12T21:41:00.000Z,0.87,3,Immediate
2023,Joe,Moore,EDGE,Arizona State,Washington,2022-12-05T16:26:00.000Z,0.87,3,Immediate
2023,Tayler,Katoa,LB,USC,,2022-12-05T18:23:00.000Z,,3,Immediate
2023,Isaiah,Garcia-Castaneda,WR,Nebraska,Nebraska,2022-10-11T15:10:00.000Z,,2,Immediate
2023,Deacon,Hill,QB,Wisconsin,Iowa,2022-10-10T16:22:00.000Z,0.85,3,Immediate
2023,Jacob,Lacey,DL,Notre Dame,Oklahoma,2022-10-09T18:35:00.000Z,0.9,4,Immediate
2023,Sione,Moa,ATH,Utah State,,2022-12-20T19:08:00.000Z,,2,Immediate
2023,Paula,Vaipulu,IOL,Georgia Tech,North Texas,2022-12-09T19:12:00.000Z,,3,Immediate
2023,Javontae,Jean-Baptiste,LB,Ohio State,Notre Dame,2023-01-03T02:48:00.000Z,0.9,4,Immediate
2023,Trey,Paster,ATH,California,,2022-12-06T06:00:00.000Z,,3,Immediate
2023,Talique,Allen,S,Western Kentucky,Western Kentucky,2022-12-05T20:13:00.000Z,,3,Immediate
2023,Wyatt,Dawe,DL,Southern Utah,BYU,2022-12-22T19:35:00.000Z,,,Immediate
2023,Quincy,Brown,WR,TCU,,2023-01-16T21:47:00.000Z,,4,Immediate
2023,Kristian,Pechac,RB,Indiana,,2022-10-04T20:28:00.000Z,,3,Immediate
2023,Joey,Braasch,RB,Wyoming,,2022-12-07T20:46:00.000Z,,2,Immediate
2023,Ahmad,Walker,LB,Liberty,SMU,2022-12-06T20:05:00.000Z,0.88,3,Immediate
2023,Tobe,Umerah,EDGE,Stanford,,2022-10-12T13:53:00.000Z,,3,Immediate
2023,Tanner,Mordecai,QB,SMU,Wisconsin,2022-12-30T00:17:00.000Z,0.91,4,Immediate
2023,Max,Muehlberger,TE,Oklahoma State,,2022-12-05T20:28:00.000Z,,,Immediate
2023,Taequan,Tyler,RB,Boise State,,2022-08-31T13:33:00.000Z,,,Immediate
2023,Hudson,Card,QB,Texas,Purdue,2022-12-05T15:12:00.000Z,0.93,4,Immediate
2023,Jayon,Venerable,CB,Maryland,,2022-12-05T15:06:00.000Z,,3,Immediate
2023,Alejandro,Mata,K,Jackson State,Colorado,2022-12-20T01:24:00.000Z,,,Immediate
2023,Davison,Igbinosun,CB,Ole Miss,Ohio State,2023-01-18T23:49:00.000Z,0.94,4,Immediate
2023,Cane,Berrong,TE,Notre Dame,Coastal Carolina,2022-12-12T10:19:00.000Z,0.89,3,Immediate
2023,Jaelon,Travis,WR,Kansas State,Incarnate Word,2021-11-30T21:39:00.000Z,0.79,2,Immediate
2023,Corey,Prince,DL,Wofford,Davenport,2023-01-30T18:19:00.000Z,,,Immediate
2023,Mosai,Newsom,DL,Nebraska,,2022-12-06T15:27:00.000Z,,3,Immediate
2023,John Paul,Richardson,WR,Oklahoma State,TCU,2023-01-03T22:33:00.000Z,0.89,3,Immediate
2023,Logic,Hudgens,CB,Buffalo,,2022-12-05T18:00:00.000Z,,3,Immediate
2023,James,Mott,QB,Colorado,,2022-10-25T19:16:00.000Z,,2,Immediate
2023,Jordan,Davis,OT,South Carolina,South Alabama,2022-12-07T15:34:00.000Z,,3,Immediate
2023,Phil,Jurkovec,QB,Boston College,Pittsburgh,2021-12-02T20:53:00.000Z,0.87,3,Immediate
2023,Zach,Hahn,WR,Missouri,,2023-01-14T06:00:00.000Z,,,Immediate
2023,Rodrigues,Clark,RB,Memphis,Southern Mississippi,2022-12-07T06:00:00.000Z,,3,Immediate
2023,Joel,DeCoursey,TE,Vanderbilt,,2022-11-30T19:45:00.000Z,,3,Immediate
2023,Ja'Had,Carter,S,Syracuse,Ohio State,2022-12-15T23:08:00.000Z,0.93,4,Immediate
2023,Nicholas,Barr-Mira,K,UCLA,Mississippi State,2022-12-03T12:35:00.000Z,0.79,2,Immediate
2023,Jake,Larson,K,Richmond,Charlotte,2023-02-01T23:23:00.000Z,,,Immediate
